Nitrogen,Phosphorus,Potassium,Temperature,pH,Rainfall,Crop,Fertilizer
20,35,20,25,6,500,Groundnut,SSP
25,40,25,30,6.5,600,Groundnut,SSP
30,40,25,30,6.5,600,Groundnut,SSP
50,40,25,30,6.5,600,Groundnut,SSP
55,25,30,25,6,500,Groundnut,Chilated Micronutrient
60,25,30,25,6,500,Groundnut,Chilated Micronutrient
50,25,30,25,6,500,Groundnut,Chilated Micronutrient
55,30,35,30,6.5,600,Groundnut,Chilated Micronutrient
60,30,35,30,6.5,600,Groundnut,Chilated Micronutrient
50,30,35,30,6.5,600,Groundnut,Chilated Micronutrient
55,25,40,25,7,500,Groundnut,Chilated Micronutrient
60,25,40,25,7,500,Groundnut,Chilated Micronutrient
50,25,40,25,7,500,Groundnut,Chilated Micronutrient
55,30,30,30,7.5,600,Groundnut,SSP
60,30,30,30,7.5,600,Groundnut,SSP
50,30,30,30,7.5,600,Groundnut,SSP
55,25,35,25,6,500,Groundnut,SSP
60,25,35,25,6,500,Groundnut,SSP
50,25,35,25,6,500,Groundnut,SSP
55,30,40,30,6.5,600,Groundnut,SSP
60,30,40,30,6.5,600,Groundnut,SSP
40,30,40,30,6.5,600,Groundnut,SSP
45,20,20,25,5.5,500,Groundnut,Chilated Micronutrient
50,20,20,25,5.5,500,Groundnut,Chilated Micronutrient
40,20,20,25,5.5,500,Groundnut,Chilated Micronutrient
45,30,30,30,6,600,Groundnut,Chilated Micronutrient
50,30,30,30,6,600,Groundnut,Chilated Micronutrient
40,30,30,30,6,600,Groundnut,Chilated Micronutrient
45,20,30,25,6.5,500,Groundnut,Chilated Micronutrient
50,20,30,25,6.5,500,Groundnut,Chilated Micronutrient
40,20,30,25,6.5,500,Groundnut,Chilated Micronutrient
45,30,20,30,7,600,Groundnut,SSP
50,30,20,30,7,600,Groundnut,SSP
120,30,20,30,7,600,Groundnut,SSP
125,60,40,20,6,500,Maize,Urea
130,60,40,20,6,500,Maize,Urea
135,60,40,20,6,500,Maize,Urea
140,60,40,20,6,500,Maize,Urea
145,60,40,20,6,500,Maize,Urea
150,60,40,20,6,500,Maize,Urea
120,60,40,20,6,500,Maize,Urea
125,65,45,25,6.5,600,Maize,Urea
130,65,45,25,6.5,600,Maize,Urea
135,65,45,25,6.5,600,Maize,Urea
140,65,45,25,6.5,600,Maize,Urea
145,65,45,25,6.5,600,Maize,Urea
150,65,45,25,6.5,600,Maize,Urea
120,65,45,25,6.5,600,Maize,Urea
125,70,50,30,7,700,Maize,Urea
130,70,50,30,7,700,Maize,Urea
135,70,50,30,7,700,Maize,Urea
140,70,50,30,7,700,Maize,Urea
145,70,50,30,7,700,Maize,Urea
150,70,50,30,7,700,Maize,Urea
120,70,50,30,7,700,Maize,Urea
125,75,55,20,7.5,500,Maize,Urea
130,75,55,20,7.5,500,Maize,Urea
135,75,55,20,7.5,500,Maize,Urea
140,75,55,20,7.5,500,Maize,Urea
145,75,55,20,7.5,500,Maize,Urea
150,75,55,20,7.5,500,Maize,Urea
120,75,55,20,7.5,500,Maize,Urea
125,80,60,25,6,600,Maize,Urea
130,80,60,25,6,600,Maize,Urea
135,80,60,25,6,600,Maize,Urea
140,80,60,25,6,600,Maize,Urea
145,80,60,25,6,600,Maize,Urea
150,80,60,25,6,600,Maize,Urea
120,80,60,25,6,600,Maize,Urea
125,60,45,30,6.5,700,Maize,SSP
130,60,45,30,6.5,700,Maize,SSP
135,60,45,30,6.5,700,Maize,SSP
140,60,45,30,6.5,700,Maize,SSP
145,60,45,30,6.5,700,Maize,SSP
150,60,45,30,6.5,700,Maize,SSP
120,60,45,30,6.5,700,Maize,SSP
125,65,50,20,7,500,Maize,SSP
130,65,50,20,7,500,Maize,SSP
135,65,50,20,7,500,Maize,SSP
140,65,50,20,7,500,Maize,SSP
145,65,50,20,7,500,Maize,SSP
150,65,50,20,7,500,Maize,SSP
120,65,50,20,7,500,Maize,SSP
125,70,55,25,7.5,600,Maize,SSP
130,70,55,25,7.5,600,Maize,SSP
135,70,55,25,7.5,600,Maize,SSP
140,70,55,25,7.5,600,Maize,SSP
145,70,55,25,7.5,600,Maize,SSP
150,70,55,25,7.5,600,Maize,SSP
120,70,55,25,7.5,600,Maize,SSP
125,75,60,30,6,700,Maize,SSP
130,75,60,30,6,700,Maize,SSP
135,75,60,30,6,700,Maize,SSP
140,75,60,30,6,700,Maize,SSP
145,75,60,30,6,700,Maize,SSP
150,75,60,30,6,700,Maize,SSP
120,75,60,30,6,700,Maize,SSP
125,80,40,20,6.5,500,Maize,SSP
130,80,40,20,6.5,500,Maize,SSP
135,80,40,20,6.5,500,Maize,SSP
140,80,40,20,6.5,500,Maize,SSP
145,80,40,20,6.5,500,Maize,SSP
150,80,40,20,6.5,500,Maize,SSP
120,80,40,20,6.5,500,Maize,SSP
125,60,50,25,7,600,Maize,MOP
130,60,50,25,7,600,Maize,MOP
135,60,50,25,7,600,Maize,MOP
140,60,50,25,7,600,Maize,MOP
145,60,50,25,7,600,Maize,MOP
150,60,50,25,7,600,Maize,MOP
120,60,50,25,7,600,Maize,MOP
125,65,55,30,7.5,700,Maize,MOP
130,65,55,30,7.5,700,Maize,MOP
135,65,55,30,7.5,700,Maize,MOP
140,65,55,30,7.5,700,Maize,MOP
145,65,55,30,7.5,700,Maize,MOP
150,65,55,30,7.5,700,Maize,MOP
120,65,55,30,7.5,700,Maize,MOP
125,70,60,20,6,500,Maize,MOP
130,70,60,20,6,500,Maize,MOP
135,70,60,20,6,500,Maize,MOP
140,70,60,20,6,500,Maize,MOP
145,70,60,20,6,500,Maize,MOP
150,70,60,20,6,500,Maize,MOP
120,70,60,20,6,500,Maize,MOP
125,75,40,25,6.5,600,Maize,MOP
130,75,40,25,6.5,600,Maize,MOP
135,75,40,25,6.5,600,Maize,MOP
140,75,40,25,6.5,600,Maize,MOP
145,75,40,25,6.5,600,Maize,MOP
150,75,40,25,6.5,600,Maize,MOP
120,75,40,25,6.5,600,Maize,MOP
125,80,45,30,7,700,Maize,MOP
130,80,45,30,7,700,Maize,MOP
135,80,45,30,7,700,Maize,MOP
140,80,45,30,7,700,Maize,MOP
145,80,45,30,7,700,Maize,MOP
150,80,45,30,7,700,Maize,MOP
120,80,45,30,7,700,Maize,MOP
125,60,55,20,7.5,500,Maize,Urea
130,60,55,20,7.5,500,Maize,Urea
135,60,55,20,7.5,500,Maize,Urea
140,60,55,20,7.5,500,Maize,Urea
145,60,55,20,7.5,500,Maize,Urea
150,60,55,20,7.5,500,Maize,Urea
120,60,55,20,7.5,500,Maize,Urea
125,65,60,25,6,600,Maize,Urea
130,65,60,25,6,600,Maize,Urea
135,65,60,25,6,600,Maize,Urea
140,65,60,25,6,600,Maize,Urea
145,65,60,25,6,600,Maize,Urea
150,65,60,25,6,600,Maize,Urea
120,65,60,25,6,600,Maize,Urea
125,70,40,30,6.5,700,Maize,Urea
130,70,40,30,6.5,700,Maize,Urea
135,70,40,30,6.5,700,Maize,Urea
140,70,40,30,6.5,700,Maize,Urea
145,70,40,30,6.5,700,Maize,Urea
150,70,40,30,6.5,700,Maize,Urea
120,70,40,30,6.5,700,Maize,Urea
125,75,45,20,7,500,Maize,Urea
130,75,45,20,7,500,Maize,Urea
135,75,45,20,7,500,Maize,Urea
140,75,45,20,7,500,Maize,Urea
145,75,45,20,7,500,Maize,Urea
150,75,45,20,7,500,Maize,Urea
120,75,45,20,7,500,Maize,Urea
125,80,50,25,7.5,600,Maize,Urea
130,80,50,25,7.5,600,Maize,Urea
135,80,50,25,7.5,600,Maize,Urea
140,80,50,25,7.5,600,Maize,Urea
145,80,50,25,7.5,600,Maize,Urea
150,80,50,25,7.5,600,Maize,Urea
120,80,50,25,7.5,600,Maize,Urea
125,60,60,30,6,700,Maize,SSP
130,60,60,30,6,700,Maize,SSP
135,60,60,30,6,700,Maize,SSP
140,60,60,30,6,700,Maize,SSP
145,60,60,30,6,700,Maize,SSP
150,60,60,30,6,700,Maize,SSP
120,60,60,30,6,700,Maize,SSP
125,65,40,20,6.5,500,Maize,SSP
130,65,40,20,6.5,500,Maize,SSP
135,65,40,20,6.5,500,Maize,SSP
140,65,40,20,6.5,500,Maize,SSP
145,65,40,20,6.5,500,Maize,SSP
150,65,40,20,6.5,500,Maize,SSP
120,65,40,20,6.5,500,Maize,SSP
125,70,45,25,7,600,Maize,SSP
130,70,45,25,7,600,Maize,SSP
135,70,45,25,7,600,Maize,SSP
140,70,45,25,7,600,Maize,SSP
145,70,45,25,7,600,Maize,SSP
150,70,45,25,7,600,Maize,SSP
120,70,45,25,7,600,Maize,SSP
125,75,50,30,7.5,700,Maize,SSP
130,75,50,30,7.5,700,Maize,SSP
135,75,50,30,7.5,700,Maize,SSP
140,75,50,30,7.5,700,Maize,SSP
145,75,50,30,7.5,700,Maize,SSP
150,75,50,30,7.5,700,Maize,SSP
120,75,50,30,7.5,700,Maize,SSP
125,80,55,20,6,500,Maize,SSP
130,80,55,20,6,500,Maize,SSP
135,80,55,20,6,500,Maize,SSP
140,80,55,20,6,500,Maize,SSP
145,80,55,20,6,500,Maize,SSP
150,80,55,20,6,500,Maize,SSP
40,80,55,20,6,500,Maize,SSP
105,60,60,10,7.5,500,Cotton,Magnesium Sulphate
110,60,60,10,7.5,500,Cotton,Magnesium Sulphate
115,60,60,10,7.5,500,Cotton,Magnesium Sulphate
120,60,60,10,7.5,500,Cotton,Magnesium Sulphate
100,60,60,10,7.5,500,Cotton,Magnesium Sulphate
105,65,65,15,8,600,Cotton,Magnesium Sulphate
110,65,65,15,8,600,Cotton,Magnesium Sulphate
115,65,65,15,8,600,Cotton,Magnesium Sulphate
120,65,65,15,8,600,Cotton,Magnesium Sulphate
100,65,65,15,8,600,Cotton,Magnesium Sulphate
105,70,70,20,8.5,500,Cotton,Magnesium Sulphate
110,70,70,20,8.5,500,Cotton,Magnesium Sulphate
115,70,70,20,8.5,500,Cotton,Magnesium Sulphate
120,70,70,20,8.5,500,Cotton,Magnesium Sulphate
100,70,70,20,8.5,500,Cotton,Magnesium Sulphate
105,75,75,25,7.5,600,Cotton,Magnesium Sulphate
110,75,75,25,7.5,600,Cotton,Magnesium Sulphate
115,75,75,25,7.5,600,Cotton,Magnesium Sulphate
120,75,75,25,7.5,600,Cotton,Magnesium Sulphate
100,75,75,25,7.5,600,Cotton,Magnesium Sulphate
105,80,80,30,8,500,Cotton,Magnesium Sulphate
110,80,80,30,8,500,Cotton,Magnesium Sulphate
115,80,80,30,8,500,Cotton,Magnesium Sulphate
120,80,80,30,8,500,Cotton,Magnesium Sulphate
100,80,80,30,8,500,Cotton,Magnesium Sulphate
105,60,65,10,8.5,600,Cotton,DAP
110,60,65,10,8.5,600,Cotton,DAP
115,60,65,10,8.5,600,Cotton,DAP
120,60,65,10,8.5,600,Cotton,DAP
100,60,65,10,8.5,600,Cotton,DAP
105,65,70,15,7.5,500,Cotton,DAP
110,65,70,15,7.5,500,Cotton,DAP
115,65,70,15,7.5,500,Cotton,DAP
120,65,70,15,7.5,500,Cotton,DAP
100,65,70,15,7.5,500,Cotton,DAP
105,70,75,20,8,600,Cotton,DAP
110,70,75,20,8,600,Cotton,DAP
115,70,75,20,8,600,Cotton,DAP
120,70,75,20,8,600,Cotton,DAP
100,70,75,20,8,600,Cotton,DAP
105,75,80,25,8.5,500,Cotton,DAP
110,75,80,25,8.5,500,Cotton,DAP
115,75,80,25,8.5,500,Cotton,DAP
120,75,80,25,8.5,500,Cotton,DAP
100,75,80,25,8.5,500,Cotton,DAP
105,80,60,30,7.5,600,Cotton,DAP
110,80,60,30,7.5,600,Cotton,DAP
115,80,60,30,7.5,600,Cotton,DAP
120,80,60,30,7.5,600,Cotton,DAP
100,80,60,30,7.5,600,Cotton,DAP
105,60,70,10,8,500,Cotton,12:32:16 NPK
110,60,70,10,8,500,Cotton,12:32:16 NPK
115,60,70,10,8,500,Cotton,12:32:16 NPK
120,60,70,10,8,500,Cotton,12:32:16 NPK
100,60,70,10,8,500,Cotton,12:32:16 NPK
105,65,75,15,8.5,600,Cotton,12:32:16 NPK
110,65,75,15,8.5,600,Cotton,12:32:16 NPK
115,65,75,15,8.5,600,Cotton,12:32:16 NPK
120,65,75,15,8.5,600,Cotton,12:32:16 NPK
100,65,75,15,8.5,600,Cotton,12:32:16 NPK
105,70,80,20,7.5,500,Cotton,12:32:16 NPK
110,70,80,20,7.5,500,Cotton,12:32:16 NPK
115,70,80,20,7.5,500,Cotton,12:32:16 NPK
120,70,80,20,7.5,500,Cotton,12:32:16 NPK
100,70,80,20,7.5,500,Cotton,12:32:16 NPK
105,75,60,25,8,600,Cotton,12:32:16 NPK
110,75,60,25,8,600,Cotton,12:32:16 NPK
115,75,60,25,8,600,Cotton,12:32:16 NPK
120,75,60,25,8,600,Cotton,12:32:16 NPK
100,75,60,25,8,600,Cotton,12:32:16 NPK
105,80,65,30,8.5,500,Cotton,12:32:16 NPK
110,80,65,30,8.5,500,Cotton,12:32:16 NPK
115,80,65,30,8.5,500,Cotton,12:32:16 NPK
120,80,65,30,8.5,500,Cotton,12:32:16 NPK
100,80,65,30,8.5,500,Cotton,12:32:16 NPK
105,60,75,10,7.5,600,Cotton,Magnesium Sulphate
110,60,75,10,7.5,600,Cotton,Magnesium Sulphate
115,60,75,10,7.5,600,Cotton,Magnesium Sulphate
120,60,75,10,7.5,600,Cotton,Magnesium Sulphate
100,60,75,10,7.5,600,Cotton,Magnesium Sulphate
105,65,80,15,8,500,Cotton,Magnesium Sulphate
110,65,80,15,8,500,Cotton,Magnesium Sulphate
115,65,80,15,8,500,Cotton,Magnesium Sulphate
120,65,80,15,8,500,Cotton,Magnesium Sulphate
100,65,80,15,8,500,Cotton,Magnesium Sulphate
105,70,60,20,8.5,600,Cotton,Magnesium Sulphate
110,70,60,20,8.5,600,Cotton,Magnesium Sulphate
115,70,60,20,8.5,600,Cotton,Magnesium Sulphate
120,70,60,20,8.5,600,Cotton,Magnesium Sulphate
100,70,60,20,8.5,600,Cotton,Magnesium Sulphate
105,75,65,25,7.5,500,Cotton,Magnesium Sulphate
110,75,65,25,7.5,500,Cotton,Magnesium Sulphate
115,75,65,25,7.5,500,Cotton,Magnesium Sulphate
120,75,65,25,7.5,500,Cotton,Magnesium Sulphate
100,75,65,25,7.5,500,Cotton,Magnesium Sulphate
105,80,70,30,8,600,Cotton,Magnesium Sulphate
110,80,70,30,8,600,Cotton,Magnesium Sulphate
115,80,70,30,8,600,Cotton,Magnesium Sulphate
120,80,70,30,8,600,Cotton,Magnesium Sulphate
100,80,70,30,8,600,Cotton,Magnesium Sulphate
105,60,80,10,8.5,500,Cotton,DAP
110,60,80,10,8.5,500,Cotton,DAP
115,60,80,10,8.5,500,Cotton,DAP
120,60,80,10,8.5,500,Cotton,DAP
100,60,80,10,8.5,500,Cotton,DAP
105,65,60,15,7.5,600,Cotton,DAP
110,65,60,15,7.5,600,Cotton,DAP
115,65,60,15,7.5,600,Cotton,DAP
120,65,60,15,7.5,600,Cotton,DAP
100,65,60,15,7.5,600,Cotton,DAP
105,70,65,20,8,500,Cotton,DAP
110,70,65,20,8,500,Cotton,DAP
115,70,65,20,8,500,Cotton,DAP
120,70,65,20,8,500,Cotton,DAP
100,70,65,20,8,500,Cotton,DAP
105,75,70,25,8.5,600,Cotton,DAP
110,75,70,25,8.5,600,Cotton,DAP
115,75,70,25,8.5,600,Cotton,DAP
120,75,70,25,8.5,600,Cotton,DAP
100,75,70,25,8.5,600,Cotton,DAP
105,80,75,30,7.5,500,Cotton,DAP
110,80,75,30,7.5,500,Cotton,DAP
115,80,75,30,7.5,500,Cotton,DAP
120,80,75,30,7.5,500,Cotton,DAP
50,80,75,30,7.5,500,Cotton,DAP
25,40,20,25,6,600,Groundnut,Chilated Micronutrient
30,40,20,25,6,600,Groundnut,Chilated Micronutrient
20,40,20,25,6,600,Groundnut,Chilated Micronutrient
25,45,25,30,6.5,700,Groundnut,Chilated Micronutrient
30,45,25,30,6.5,700,Groundnut,Chilated Micronutrient
20,45,25,30,6.5,700,Groundnut,Chilated Micronutrient
25,50,30,25,7,800,Groundnut,Chilated Micronutrient
30,50,30,25,7,800,Groundnut,Chilated Micronutrient
20,50,30,25,7,800,Groundnut,Chilated Micronutrient
25,55,35,30,7.5,600,Groundnut,Chilated Micronutrient
30,55,35,30,7.5,600,Groundnut,Chilated Micronutrient
20,55,35,30,7.5,600,Groundnut,Chilated Micronutrient
25,60,40,25,6,700,Groundnut,Chilated Micronutrient
30,60,40,25,6,700,Groundnut,Chilated Micronutrient
20,60,40,25,6,700,Groundnut,Chilated Micronutrient
25,40,25,30,6.5,800,Groundnut,SSP
30,40,25,30,6.5,800,Groundnut,SSP
20,40,25,30,6.5,800,Groundnut,SSP
25,45,30,25,7,600,Groundnut,SSP
30,45,30,25,7,600,Groundnut,SSP
20,45,30,25,7,600,Groundnut,SSP
25,50,35,30,7.5,700,Groundnut,SSP
30,50,35,30,7.5,700,Groundnut,SSP
20,50,35,30,7.5,700,Groundnut,SSP
25,55,40,25,6.5,800,Groundnut,SSP
30,55,40,25,6.5,800,Groundnut,SSP
20,55,40,25,6.5,800,Groundnut,SSP
25,60,20,30,7,600,Groundnut,SSP
30,60,20,30,7,600,Groundnut,SSP
20,60,20,30,7,600,Groundnut,SSP
25,40,30,25,7.5,700,Groundnut,Chilated Micronutrient
30,40,30,25,7.5,700,Groundnut,Chilated Micronutrient
20,40,30,25,7.5,700,Groundnut,Chilated Micronutrient
25,45,35,30,6,800,Groundnut,Chilated Micronutrient
30,45,35,30,6,800,Groundnut,Chilated Micronutrient
20,45,35,30,6,800,Groundnut,Chilated Micronutrient
25,50,40,25,7,600,Groundnut,Chilated Micronutrient
30,50,40,25,7,600,Groundnut,Chilated Micronutrient
20,50,40,25,7,600,Groundnut,Chilated Micronutrient
25,55,20,30,7.5,700,Groundnut,Chilated Micronutrient
30,55,20,30,7.5,700,Groundnut,Chilated Micronutrient
20,55,20,30,7.5,700,Groundnut,Chilated Micronutrient
25,60,25,25,6,800,Groundnut,Chilated Micronutrient
30,60,25,25,6,800,Groundnut,Chilated Micronutrient
20,60,25,25,6,800,Groundnut,Chilated Micronutrient
25,40,35,30,6.5,600,Groundnut,SSP
30,40,35,30,6.5,600,Groundnut,SSP
20,40,35,30,6.5,600,Groundnut,SSP
25,45,40,25,7.5,700,Groundnut,SSP
30,45,40,25,7.5,700,Groundnut,SSP
20,45,40,25,7.5,700,Groundnut,SSP
25,50,20,30,6,800,Groundnut,SSP
30,50,20,30,6,800,Groundnut,SSP
20,50,20,30,6,800,Groundnut,SSP
25,55,25,25,6.5,600,Groundnut,SSP
30,55,25,25,6.5,600,Groundnut,SSP
20,55,25,25,6.5,600,Groundnut,SSP
25,60,30,30,7,700,Groundnut,SSP
30,60,30,30,7,700,Groundnut,SSP
20,60,30,30,7,700,Groundnut,SSP
25,40,40,25,6,800,Groundnut,Chilated Micronutrient
30,40,40,25,6,800,Groundnut,Chilated Micronutrient
20,40,40,25,6,800,Groundnut,Chilated Micronutrient
25,45,20,30,6.5,600,Groundnut,Chilated Micronutrient
30,45,20,30,6.5,600,Groundnut,Chilated Micronutrient
20,45,20,30,6.5,600,Groundnut,Chilated Micronutrient
25,50,25,25,7.5,700,Groundnut,Chilated Micronutrient
30,50,25,25,7.5,700,Groundnut,Chilated Micronutrient
20,50,25,25,7.5,700,Groundnut,Chilated Micronutrient
25,55,30,30,6,800,Groundnut,Chilated Micronutrient
30,55,30,30,6,800,Groundnut,Chilated Micronutrient
20,55,30,30,6,800,Groundnut,Chilated Micronutrient
25,60,35,20,6.5,600,Groundnut,Chilated Micronutrient
30,60,35,20,6.5,600,Groundnut,Chilated Micronutrient
40,60,35,20,6.5,600,Groundnut,Chilated Micronutrient
45,30,20,20,6,300,Soyabean,Urea
50,30,20,20,6,300,Soyabean,Urea
55,30,20,20,6,300,Soyabean,Urea
60,30,20,20,6,300,Soyabean,Urea
40,30,20,20,6,300,Soyabean,Urea
45,35,25,25,6.5,400,Soyabean,Urea
50,35,25,25,6.5,400,Soyabean,Urea
55,35,25,25,6.5,400,Soyabean,Urea
60,35,25,25,6.5,400,Soyabean,Urea
40,35,25,25,6.5,400,Soyabean,Urea
45,40,30,30,7,300,Soyabean,Urea
50,40,30,30,7,300,Soyabean,Urea
55,40,30,30,7,300,Soyabean,Urea
60,40,30,30,7,300,Soyabean,Urea
40,40,30,30,7,300,Soyabean,Urea
45,30,25,20,6,400,Soyabean,20:20:20 NPK
50,30,25,20,6,400,Soyabean,20:20:20 NPK
55,30,25,20,6,400,Soyabean,20:20:20 NPK
60,30,25,20,6,400,Soyabean,20:20:20 NPK
40,30,25,20,6,400,Soyabean,20:20:20 NPK
45,35,30,25,6.5,300,Soyabean,20:20:20 NPK
50,35,30,25,6.5,300,Soyabean,20:20:20 NPK
55,35,30,25,6.5,300,Soyabean,20:20:20 NPK
60,35,30,25,6.5,300,Soyabean,20:20:20 NPK
40,35,30,25,6.5,300,Soyabean,20:20:20 NPK
45,40,20,30,7,400,Soyabean,20:20:20 NPK
50,40,20,30,7,400,Soyabean,20:20:20 NPK
55,40,20,30,7,400,Soyabean,20:20:20 NPK
60,40,20,30,7,400,Soyabean,20:20:20 NPK
40,40,20,30,7,400,Soyabean,20:20:20 NPK
45,30,30,20,6,300,Soyabean,SSP
50,30,30,20,6,300,Soyabean,SSP
55,30,30,20,6,300,Soyabean,SSP
60,30,30,20,6,300,Soyabean,SSP
40,30,30,20,6,300,Soyabean,SSP
45,35,20,25,6.5,400,Soyabean,SSP
50,35,20,25,6.5,400,Soyabean,SSP
55,35,20,25,6.5,400,Soyabean,SSP
60,35,20,25,6.5,400,Soyabean,SSP
40,35,20,25,6.5,400,Soyabean,SSP
45,40,25,30,7,300,Soyabean,SSP
50,40,25,30,7,300,Soyabean,SSP
55,40,25,30,7,300,Soyabean,SSP
60,40,25,30,7,300,Soyabean,SSP
20,40,25,30,7,300,Soyabean,SSP
85,40,40,25,6,1000,Rice,Urea
90,40,40,25,6,1000,Rice,Urea
95,40,40,25,6,1000,Rice,Urea
100,40,40,25,6,1000,Rice,Urea
105,40,40,25,6,1000,Rice,Urea
110,40,40,25,6,1000,Rice,Urea
115,40,40,25,6,1000,Rice,Urea
120,40,40,25,6,1000,Rice,Urea
80,40,40,25,6,1000,Rice,Urea
85,45,45,30,6.5,1100,Rice,Urea
90,45,45,30,6.5,1100,Rice,Urea
95,45,45,30,6.5,1100,Rice,Urea
100,45,45,30,6.5,1100,Rice,Urea
105,45,45,30,6.5,1100,Rice,Urea
110,45,45,30,6.5,1100,Rice,Urea
115,45,45,30,6.5,1100,Rice,Urea
120,45,45,30,6.5,1100,Rice,Urea
80,45,45,30,6.5,1100,Rice,Urea
85,50,50,35,7,1200,Rice,Urea
90,50,50,35,7,1200,Rice,Urea
95,50,50,35,7,1200,Rice,Urea
100,50,50,35,7,1200,Rice,Urea
105,50,50,35,7,1200,Rice,Urea
110,50,50,35,7,1200,Rice,Urea
115,50,50,35,7,1200,Rice,Urea
120,50,50,35,7,1200,Rice,Urea
80,50,50,35,7,1200,Rice,Urea
85,55,55,25,7.5,1300,Rice,Urea
90,55,55,25,7.5,1300,Rice,Urea
95,55,55,25,7.5,1300,Rice,Urea
100,55,55,25,7.5,1300,Rice,Urea
105,55,55,25,7.5,1300,Rice,Urea
110,55,55,25,7.5,1300,Rice,Urea
115,55,55,25,7.5,1300,Rice,Urea
120,55,55,25,7.5,1300,Rice,Urea
80,55,55,25,7.5,1300,Rice,Urea
85,60,60,30,6,1400,Rice,Urea
90,60,60,30,6,1400,Rice,Urea
95,60,60,30,6,1400,Rice,Urea
100,60,60,30,6,1400,Rice,Urea
105,60,60,30,6,1400,Rice,Urea
110,60,60,30,6,1400,Rice,Urea
115,60,60,30,6,1400,Rice,Urea
120,60,60,30,6,1400,Rice,Urea
80,60,60,30,6,1400,Rice,Urea
85,40,45,35,6.5,1500,Rice,50:26:26 NPK
90,40,45,35,6.5,1500,Rice,50:26:26 NPK
95,40,45,35,6.5,1500,Rice,50:26:26 NPK
100,40,45,35,6.5,1500,Rice,50:26:26 NPK
105,40,45,35,6.5,1500,Rice,50:26:26 NPK
110,40,45,35,6.5,1500,Rice,50:26:26 NPK
115,40,45,35,6.5,1500,Rice,50:26:26 NPK
120,40,45,35,6.5,1500,Rice,50:26:26 NPK
80,40,45,35,6.5,1500,Rice,50:26:26 NPK
85,45,50,25,7,1000,Rice,50:26:26 NPK
90,45,50,25,7,1000,Rice,50:26:26 NPK
95,45,50,25,7,1000,Rice,50:26:26 NPK
100,45,50,25,7,1000,Rice,50:26:26 NPK
105,45,50,25,7,1000,Rice,50:26:26 NPK
110,45,50,25,7,1000,Rice,50:26:26 NPK
115,45,50,25,7,1000,Rice,50:26:26 NPK
120,45,50,25,7,1000,Rice,50:26:26 NPK
80,45,50,25,7,1000,Rice,50:26:26 NPK
85,50,55,30,7.5,1100,Rice,50:26:26 NPK
90,50,55,30,7.5,1100,Rice,50:26:26 NPK
95,50,55,30,7.5,1100,Rice,50:26:26 NPK
100,50,55,30,7.5,1100,Rice,50:26:26 NPK
105,50,55,30,7.5,1100,Rice,50:26:26 NPK
110,50,55,30,7.5,1100,Rice,50:26:26 NPK
115,50,55,30,7.5,1100,Rice,50:26:26 NPK
120,50,55,30,7.5,1100,Rice,50:26:26 NPK
80,50,55,30,7.5,1100,Rice,50:26:26 NPK
85,55,60,35,6,1200,Rice,50:26:26 NPK
90,55,60,35,6,1200,Rice,50:26:26 NPK
95,55,60,35,6,1200,Rice,50:26:26 NPK
100,55,60,35,6,1200,Rice,50:26:26 NPK
105,55,60,35,6,1200,Rice,50:26:26 NPK
110,55,60,35,6,1200,Rice,50:26:26 NPK
115,55,60,35,6,1200,Rice,50:26:26 NPK
120,55,60,35,6,1200,Rice,50:26:26 NPK
80,55,60,35,6,1200,Rice,50:26:26 NPK
85,60,40,25,6.5,1300,Rice,50:26:26 NPK
90,60,40,25,6.5,1300,Rice,50:26:26 NPK
95,60,40,25,6.5,1300,Rice,50:26:26 NPK
100,60,40,25,6.5,1300,Rice,50:26:26 NPK
105,60,40,25,6.5,1300,Rice,50:26:26 NPK
110,60,40,25,6.5,1300,Rice,50:26:26 NPK
115,60,40,25,6.5,1300,Rice,50:26:26 NPK
120,60,40,25,6.5,1300,Rice,50:26:26 NPK
80,60,40,25,6.5,1300,Rice,50:26:26 NPK
85,40,50,30,7,1400,Rice,Urea
90,40,50,30,7,1400,Rice,Urea
95,40,50,30,7,1400,Rice,Urea
100,40,50,30,7,1400,Rice,Urea
105,40,50,30,7,1400,Rice,Urea
110,40,50,30,7,1400,Rice,Urea
115,40,50,30,7,1400,Rice,Urea
120,40,50,30,7,1400,Rice,Urea
80,40,50,30,7,1400,Rice,Urea
85,45,55,35,7.5,1500,Rice,Urea
90,45,55,35,7.5,1500,Rice,Urea
95,45,55,35,7.5,1500,Rice,Urea
100,45,55,35,7.5,1500,Rice,Urea
105,45,55,35,7.5,1500,Rice,Urea
110,45,55,35,7.5,1500,Rice,Urea
115,45,55,35,7.5,1500,Rice,Urea
120,45,55,35,7.5,1500,Rice,Urea
80,45,55,35,7.5,1500,Rice,Urea
85,50,60,25,6,1000,Rice,Urea
90,50,60,25,6,1000,Rice,Urea
95,50,60,25,6,1000,Rice,Urea
100,50,60,25,6,1000,Rice,Urea
105,50,60,25,6,1000,Rice,Urea
110,50,60,25,6,1000,Rice,Urea
115,50,60,25,6,1000,Rice,Urea
120,50,60,25,6,1000,Rice,Urea
80,50,60,25,6,1000,Rice,Urea
85,55,40,30,6.5,1100,Rice,Urea
90,55,40,30,6.5,1100,Rice,Urea
95,55,40,30,6.5,1100,Rice,Urea
100,55,40,30,6.5,1100,Rice,Urea
